,glp_hPa,slp_hPa,precip_mm,temp_C,dewtemp_C,vapor-pres_hPa,rh_percent,wspd_ms,wdir_deg,sunlit_h,rad-global_MJm-2,snowfall_cm,snowdepth_cm,weather_typ,cloudcover_x,visibility_km
1981-06-02 01:00:00,,,,,,,,,,,,,,,,
1981-06-02 02:00:00,,,,,,,,,,,,,,,,
1981-06-02 03:00:00,,,,,,,,,,,,,,,,
1981-06-02 04:00:00,,,,,,,,,,,,,,,,
1981-06-02 05:00:00,,,,,,,,,,,,,,,,
1981-06-02 06:00:00,,,,,,,,,,,,,,,,
1981-06-02 07:00:00,,,,,,,,,,,,,,,,
1981-06-02 08:00:00,,,,,,,,,,,,,,,,
1981-06-02 09:00:00,,,,,,,,,,,,,,,,
1981-06-02 10:00:00,,,,,,,,,,,,,,,,
1981-06-02 11:00:00,,,,,,,,,,,,,,,,
1981-06-02 12:00:00,,,,,,,,,,,,,,,,
1981-06-02 13:00:00,,,,,,,,,,,,,,,,
1981-06-02 14:00:00,,,,,,,,,,,,,,,,
1981-06-02 15:00:00,,,,,,,,,,,,,,,,
1981-06-02 16:00:00,,,,,,,,,,,,,,,,
1981-06-02 17:00:00,,,,,,,,,,,,,,,,
1981-06-02 18:00:00,,,,,,,,,,,,,,,,
1981-06-02 19:00:00,,,,,,,,,,,,,,,,
1981-06-02 20:00:00,,,,,,,,,,,,,,,,
1981-06-02 21:00:00,,,0.0,,,,,,,,,,,,,
1981-06-02 22:00:00,,,0.0,,,,,,,,,,,,,
1981-06-02 23:00:00,,,,,,,,,,,,,,,,
1981-06-03 00:00:00,,,,,,,,,,,,,,,,
